Vote,Avg_environmental_importance,Avg_size_per_room,Avg_Residancy_Altitude,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Weighted_education_rank,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Overall_happiness_score
9.0,0.5622198789145515,0.5486290683075151,0.32183914131941826,0.5558292357585414,-1.4395364979703718,0.55047224137713,2.0,0.04109139023140156,0.2637452984366712,0.714285714285714,1.0,1.188507927740855,-0.9363177797936757,0.4938644806761419
11.0,0.26904685922741106,0.10532476500539832,1.030738794107009,0.20243320810102355,-0.8084153517326178,0.33658753038906725,2.0,1.184756317238661,1.1301139778372582,0.4285714285714284,4.0,-0.7857001993530899,-0.9059831238343669,0.26910726735871393
12.0,0.08638859977296763,-0.8867871779175946,-0.5571660619266888,-0.7076536183560771,-0.4302374184407151,-0.2932090746238102,1.0,-0.6507727264145193,-0.47135720626244226,0.1428571428571428,7.0,0.003983051484488037,0.45355479497295104,1.4381290036887724
9.0,0.08820320075170177,-0.12003873647622618,0.3960045743314171,0.012045327340935838,0.26118192648217453,0.07257741412954075,2.0,0.2698978164044184,0.460704605876118,0.4285714285714284,4.0,0.793666302322066,-0.7712995097924932,0.27328150072449
9.0,-0.04774942702766271,-0.08797993352307669,0.8068582606690571,0.03962189608197565,0.23922719773015083,0.057220778243455374,1.0,0.8654395633825984,0.09061303297521482,0.714285714285714,1.0,0.003983051484488037,-0.6658747307959768,-0.15249168113327347
2.0,0.8925323664023603,0.7222442884649911,-0.23646224233876012,-0.014335697593912799,-0.7434788300717023,0.7248328137293993,1.0,-0.5856440704267983,-0.38858558433090196,1.0,2.0,1.188507927740855,-0.17081161764561908,1.1205992040970922
9.0,0.2877242030158111,0.44189513287657606,0.3223921702031391,0.4730641402883243,-1.0499173680048794,0.3536009027365329,2.0,0.06219782765513309,0.28259780124321066,-0.14285714285714302,2.0,-1.1805418247718789,-0.8421334772869342,0.013204577681205195
1.0,-1.767435850637706,-1.4853933463183202,-1.4081567830003376,-1.3850236440245667,2.124860098150447,-1.7024731672930156,1.0,-1.130854043738156,-1.3181861632509577,0.714285714285714,1.0,0.003983051484488037,1.734331588470602,-1.8021462320766872
5.0,0.7251509086519987,0.11691311000723506,0.7002815804407048,0.2120126658405678,0.03190431724030478,0.5679625172043381,2.0,0.6521575746088006,0.7595782158218889,-0.4285714285714286,6.0,-0.39085857393430096,-0.36373269786578644,1.3440627893650274
7.0,-2.1268804128008565,-2.2796398064934524,0.05759581861303426,-2.641092350574145,1.9943686117651784,-1.9596158028254005,2.0,0.25970246381537454,0.45225279593739265,0.1428571428571428,7.0,-0.39085857393430096,1.62448880917645,-1.8689075518999068
1.0,-0.802704212162351,-0.6000901186706592,-1.9139091691122347,-0.423443338545422,2.191342727469955,-0.9236938888796469,2.0,-1.272010077862363,-2.0335030145248387,1.0,2.0,1.188507927740855,1.3084541164414876,-0.6733059819584885
9.0,0.05595815255185089,-0.20806719745843125,0.4266991750072897,-0.06456841489747284,-0.7864606229805939,0.030585374718646523,1.0,0.33000868103724956,0.5099778558939561,0.4285714285714284,4.0,0.398824676903277,-0.7333379679124291,0.30813625811722195
3.0,0.11283308436222396,0.1345179898360593,0.7306349679473976,0.22652807671579125,0.8051026007752705,0.21089158615166967,2.0,0.6940145287441566,0.7904232368660339,-1.0,5.0,-0.7857001993530899,-0.8470954022322458,-0.06282443374083095
9.0,0.7921618412724705,0.5263182355715276,-0.24064768639295075,0.5386423025872739,1.398189498611631,0.6043199987028375,2.0,-0.5622174047304787,-0.35977919700467675,-0.14285714285714302,2.0,0.398824676903277,-0.16941853284281014,1.1476323513360307
9.0,0.45013084948206133,0.07271497966181985,0.3379723107674596,0.17536987348317745,-0.93797917352273,0.34020153850365265,2.0,0.15415802892360778,0.3630493862054363,1.0,2.0,0.793666302322066,-0.6673383286242875,0.851021993962446
5.0,0.29604532146421214,0.7288389123034522,0.19735749104561895,0.6925446355016179,0.5323692097994259,0.42911327599680643,2.0,-0.14124690517001776,0.09061303297521482,-1.0,5.0,-1.5753834501906678,-0.5332043102817655,-0.3135243524559503
7.0,-2.028152944250409,-2.604250300627369,-0.5300012013527796,-3.575023824635201,0.6634791392481314,-2.080104583446886,1.0,-0.37759252409173377,-0.14762833762431496,1.0,2.0,1.188507927740855,1.4419445189920883,-1.1166276529500034
5.0,0.45433781538543916,-0.10009768628535413,1.1871091312429787,0.029218344160929225,-0.18131408540720617,0.4061846695250954,2.0,1.5146280192794732,1.3396092192756306,-0.4285714285714286,6.0,-1.5753834501906678,-0.5028489933615469,0.9207762216512642
1.0,-1.873265052054132,-1.774067087717694,-1.7439450656078612,-1.772357635959898,1.9257214317236393,-1.8999823084026133,1.0,-1.2250377022455106,-1.6433672143698552,0.714285714285714,1.0,0.003983051484488037,1.8792545835240473,-1.6046990903768958
7.0,-1.161449492886152,-1.7996701253479508,0.22364690911044036,-1.8094582705754594,0.8635454702700944,-1.21225575269789,2.0,0.38649442628442254,0.5554442197614055,-0.14285714285714302,2.0,0.003983051484488037,0.4925605981143106,-0.3450582099377618
7.0,-0.9019836864847254,-0.058453185303058576,0.48854284943126075,0.06487124285934967,0.9340479795019458,-0.48878195318753387,2.0,0.3839208240478205,0.5533896669009664,0.1428571428571428,7.0,-0.7857001993530899,1.0019162913059514,-2.0527371102640473
3.0,0.9841511794513659,1.2983448389952654,1.528745824730363,1.1024917750598602,-0.3247928761246572,1.1973238752876483,2.0,1.7501949238254686,1.4817066407223505,-0.7142857142857144,3.0,-0.7857001993530899,-0.6740018023203256,0.24824078413642148
9.0,0.11779907619997532,0.04131522345000307,0.19092912966048528,0.14916008647432263,-0.7270900888906142,0.11150740485712428,2.0,-0.024231298664611312,0.20441820204986275,-0.14285714285714302,2.0,0.003983051484488037,-0.716684236464539,0.17138231878508642
9.0,0.3301099156959675,0.5504009803113481,0.0448066837424354,0.5571916796010498,-1.7759695244802574,0.3741187205695799,2.0,-0.28114963156075273,-0.04552917002095431,0.1428571428571428,7.0,-0.39085857393430096,-0.6316017136415446,0.02196708482066497
1.0,-0.5357639396768652,-0.29603345124176506,-1.8990732616985222,-0.14249071130427454,2.2166988930708844,-0.668966188272182,1.0,-1.2727083325758164,-2.068905379267257,0.714285714285714,1.0,0.003983051484488037,1.2016916122443888,-0.4665758794798363
9.0,0.37036443688460813,0.34469435507220075,0.41459088552904866,0.39646047800164846,-0.30778569188013183,0.3860108906082895,2.0,0.19981996210787567,0.4020331297527726,0.4285714285714284,4.0,0.003983051484488037,-1.001975746778788,0.3067467972216074
3.0,0.9282097468157365,1.4271233831329888,1.2118183671282095,1.1910579967279005,-0.8498510369829162,1.1597780311247892,1.0,1.1484798547153776,1.1062383004805114,-1.0,5.0,-1.1805418247718789,-0.7268280877642049,0.01707113480609398
11.0,-0.1341482300979928,-0.7408863424740545,-0.22638552073955442,-0.5604187859985258,-0.6231916542331495,0.05310369745382445,2.0,-0.3588470665862017,-0.1273681946541542,1.0,2.0,0.003983051484488037,-0.09811229784355718,0.6907022244830456
1.0,-1.3384802462760552,-1.1982224052861297,-2.0167395184979138,-1.0431913429227462,1.9139710135183308,-1.4412511328668751,2.0,-1.272324207967864,-2.0459966036796926,0.714285714285714,1.0,1.188507927740855,1.65127062291846,-1.089909948764058
9.0,0.34121515790177914,0.278899308678577,0.5290807743970183,0.34391213955301686,0.04658218346943506,0.36413558768245313,2.0,0.3683984081104136,0.5409638631021662,-0.14285714285714302,2.0,-0.7857001993530899,-1.051330160234706,0.3039515265354788
1.0,-1.9187054551114875,-1.8602850917984535,-1.592481950188781,-1.899448585180228,2.032402860166572,0.05310369745382445,1.0,-1.177993947644901,-1.4597112793460882,0.714285714285714,1.0,0.003983051484488037,1.832570802576172,-1.6249415622015329
1.0,-2.178872373477938,-1.9645080829740933,-1.6514094638851191,-2.062113815402156,1.755649589278385,-2.1284565049029203,2.0,-1.1918061038064454,-1.50762587424066,1.0,2.0,1.583349553159644,2.164341097824229,-2.0652185591961914
9.0,0.5232474293747111,0.4592013763973927,0.41755272964494067,0.48657834434301056,0.03190431724030478,0.5129264023564206,2.0,0.18068657150083592,0.3857726843266872,0.1428571428571428,7.0,-0.39085857393430096,-1.006766959073778,0.5029597155954243
9.0,0.14878776000391028,-0.23683073157258375,0.32152610573118423,-0.08989431414410885,-1.5353951728031519,0.0629792419528522,1.0,0.19458364545085408,0.39759361553965145,1.0,2.0,1.188507927740855,-0.6474465844124415,0.5742180228390863
9.0,0.1708258484047778,0.12826804998297842,0.3110774985403889,0.22138010494810995,-1.381712071538985,0.1862643147058499,2.0,0.10863983231346093,0.3235624934045079,0.2857142857142856,1.0,1.583349553159644,-0.8217971282986002,0.03164561606913094
8.0,0.6184265529644642,0.6444879727697788,0.31039134106596683,0.6290108068601118,0.03190431724030478,0.61183728596047,2.0,0.008792531714849871,0.23459997916461975,-0.4285714285714286,6.0,-1.5753834501906678,0.11290490906298847,0.49919712475352207
9.0,0.1279935835956497,-0.018160500788468023,0.27400639823566614,0.09910054555217684,0.1418224152387776,0.11081755355453933,2.0,0.09003411968455324,0.30723506141333445,0.1428571428571428,7.0,0.003983051484488037,-0.76085166040192,0.2550212392679446
9.0,0.5168760358670202,0.1671800966807684,0.08969769452984734,0.2533395424718279,-1.6188849863671857,0.4265565725914754,2.0,0.305241832578186,0.4897901870969994,-0.14285714285714302,2.0,-0.39085857393430096,-0.7487389894378915,0.03164561606913094
1.0,-0.252337283972119,0.06730019547194087,-1.6443558241252432,0.17086070213024548,2.1220771043649793,-0.3534205477525148,1.0,-1.2585283173090187,-1.8468976912775104,0.4285714285714284,4.0,1.188507927740855,0.936262887228242,-0.344837852646478
9.0,0.7008495429434891,0.2885771817858341,0.2821723672800353,0.3516776527626011,0.2636556987359237,0.5486073815715001,2.0,0.04130373671680818,0.2639357192463418,1.0,2.0,1.188507927740855,-0.47503179765158393,1.1482421090844586
5.0,1.4411177910105615,1.3411151156964682,0.18184273644144588,1.1320626287427693,0.009475599663197656,1.299583836626444,2.0,-0.2638895678376625,-0.02778928668596894,-1.0,5.0,-2.365066701028246,0.11290490906298847,1.4791028127957613
2.0,0.7727896119401888,0.6085741773927388,-0.2711986305679888,0.6017174569528838,-1.5660081044432974,0.6136644201032672,2.0,-0.6011363112589851,-0.40790598133695255,-0.14285714285714302,2.0,0.398824676903277,-0.22178021045284438,1.0039810020920386
12.0,-0.20929924481154263,-0.26958935774338616,-0.4803070167395925,-0.11891843416273923,-0.34922137713043033,-0.2711937618325678,1.0,-0.6658182768309048,-0.4910865587791868,1.0,2.0,0.398824676903277,-0.08671819269854225,0.03164561606913094
3.0,0.5365814467715204,0.7181734321830282,0.6597078929756566,0.6845547692821862,-0.4005521513957252,0.6331659670058378,2.0,0.4576106633508551,0.6116001793252491,-1.0,5.0,-1.9702250756094568,-1.1577477217998655,0.1534007697193887
9.0,-0.016255657292731852,0.18229777630578672,0.10456142808098884,0.2656975815334509,-1.08857005946971,0.062486404095627536,2.0,-0.15169201113917266,0.08400594193216993,0.714285714285714,1.0,0.003983051484488037,-0.4728470807806043,-0.2953695415691499
1.0,-1.162918920374114,-0.9325864906455078,-1.7749810605760232,-0.7550831512474383,0.7921152964430875,-1.221902433624156,1.0,-1.2554516236023432,-1.8217500845336962,-0.14285714285714302,2.0,-0.39085857393430096,1.4241743415667956,-1.0827693841219128
8.0,0.8157398275710297,0.7505025642432568,1.6494540808499156,0.7087354610952303,0.2778798891949814,0.9456781811870014,1.0,2.1485379807214264,1.7099314338030331,-0.4285714285714286,6.0,0.003983051484488037,-0.6168549449772844,0.5512194713785863
2.0,0.7285209283668566,0.5523781813413061,-0.4216941190599961,0.558711534358749,-0.5400110622008342,0.5493912564997405,2.0,-0.7213787511693057,-0.5661510024862637,0.714285714285714,1.0,0.793666302322066,-0.10574082900411756,1.005395610382658
9.0,0.08449022612562972,-0.13551739202999094,-0.20187726060948827,-0.0013304791132157114,0.11151870513035045,-0.01622639193858568,2.0,-0.4282476066567581,-0.20346290504151984,0.4285714285714284,4.0,0.003983051484488037,-0.39434348287143334,0.3990176397258661
1.0,-2.2920451598413383,-2.112657850807655,-2.06245162982883,-0.014335697593912799,1.8032697051630557,-2.2977413096621198,1.0,-1.26736810575358,-1.940745697607538,-0.14285714285714302,2.0,-0.7857001993530899,2.4153347412743327,-2.0508070967866003
5.0,-0.024297411623733636,-0.5207189899237342,-0.17012234506631194,-0.3482443774837162,0.5085591518570903,-0.19467329137355027,2.0,-0.33532243832856073,-0.10223444677575648,-1.0,5.0,-1.9702250756094568,-0.23990501232071199,0.6438640379198839
2.0,0.044998564173922284,0.7940189070941761,-0.03985520142355951,0.741105644114846,-0.6940033849967193,0.8190037562445002,2.0,0.19122396635278294,-0.18157441651949047,1.0,2.0,1.978191178578433,-0.27360408509233847,1.1611142608810272
6.0,0.044998564173922284,-0.006758474029070808,0.06947281646748044,0.10874004761750622,-0.8009940349713703,0.1948461233933783,2.0,-0.15871964164954397,0.07717259257852546,0.2857142857142856,2.0,0.003983051484488037,-0.5717083547182735,0.6875410089245698
6.0,0.14307714368401367,-0.19148512656386663,-0.27979791698786005,-0.05003445116671724,-1.0647600015273742,-0.008912800634794788,2.0,-0.49597809693986916,-0.28080488734432457,0.714285714285714,1.0,-0.39085857393430096,-0.28971744159001045,0.6178249102106558
8.0,0.5242734486725216,0.3285811913597976,1.2349108189583176,0.38364430490577506,-1.065996887654249,0.5855422738541125,2.0,1.4823557534280014,1.319681320156758,-0.7142857142857144,3.0,-1.9702250756094568,-0.8783915221945673,0.5173137849248668
1.0,0.044998564173922284,-0.6199085313490442,-1.1457924148756256,-0.4424404322756235,0.6879076402539043,-0.9533957170566837,2.0,-1.0728394133319965,-1.1734434971038006,1.0,2.0,1.583349553159644,0.11290490906298847,-1.2787903759168653
9.0,0.32708264325715736,0.26550353423644657,0.4625373910031033,0.3331425613792001,-1.0298179684431674,0.3424723452730572,1.0,0.27998261828111537,0.46903733968225897,0.1428571428571428,7.0,0.793666302322066,-1.0058069467868942,0.302086244019082
9.0,0.15975203066201363,0.2635366857588737,0.4340715407260165,0.33155926356029375,-1.6559915701734231,0.2377910904562549,2.0,0.24213775436981688,0.4376256809676036,-0.14285714285714302,2.0,-1.1805418247718789,-0.82230121130745,-0.06663580395746756
2.0,0.8404236519883415,0.7167741890939189,-0.2918483697171721,0.6835056268431489,-1.4512869161756803,0.6843810582423844,2.0,-0.6338292749161588,-0.44942264157099976,0.1428571428571428,7.0,0.398824676903277,-0.18433178477054027,1.0209110066222562
2.0,1.0063919360167095,0.8731677035801999,-0.16383172987619152,0.7994692895346475,-0.12348965897581951,0.8490459181336478,1.0,-0.5403927774679198,-0.33336702689686426,-0.14285714285714302,2.0,-0.7857001993530899,-0.16984334280188135,1.1687867619784817
9.0,2.110644672479139,3.510612468556979,0.7336700939560371,2.468027005642098,1.5064170347131571,2.4386697291544177,2.0,-0.010522037037162982,0.21699551185214153,0.2857142857142856,2.0,0.793666302322066,0.6838719499315474,0.08849005235206245
2.0,0.9566875569361147,0.7933382972084247,-0.16559047460234533,0.7406009193674596,-1.2147324444109169,0.7946621386108976,1.0,-0.530638308931306,-0.3216895180273786,0.714285714285714,1.0,0.398824676903277,-0.1879462910181886,1.1599815415723247
9.0,0.5380924842590332,0.5919158578520528,0.16596644717266396,0.5890074196852952,-1.3238876451075987,0.5279092542788961,1.0,-0.1532361936020604,0.0825062885245423,1.0,2.0,1.583349553159644,-0.8087761127914264,0.41359875947190355
2.0,0.7872448728437627,0.6015481075724106,-0.18672483709411342,0.5963605849100466,-0.6510215920878275,0.6317377099430991,2.0,-0.5229106143563568,-0.3124927237315058,1.0,2.0,1.583349553159644,-0.2736972770343832,1.0294346952832902
1.0,-2.0840378584181547,-1.8209905708871887,-1.6892415363760158,-1.840756472839343,0.7930429610382435,-2.0330189887777563,1.0,-1.209228241528504,-1.5743398998800289,-0.14285714285714302,2.0,-0.7857001993530899,2.1191024255949564,-2.0292332387127945
9.0,0.6985839390684427,0.6958533468068969,0.596885462903249,0.6677936422674025,-0.8572723537441638,0.7147408615394935,2.0,0.37386718893536824,0.5453483378987081,1.0,2.0,0.003983051484488037,-1.1193284960880168,0.5588214787370632
1.0,-0.25026970390624215,0.49334716216194374,0.38375257660288126,0.5131342712412426,0.13594720613612332,0.05561258595534641,2.0,0.1300803066475059,0.3422418081530748,0.714285714285714,1.0,0.398824676903277,0.2289042282378175,-1.2758541711159503
3.0,0.3818623031428755,0.6142986064717498,1.3535531957544005,0.6060777244869313,-0.6269023126137734,0.6037948727198199,2.0,1.618844631957895,1.4031866482218234,-0.7142857142857144,3.0,-0.7857001993530899,-0.6684516774533871,-0.19369298090303078
8.0,0.8500270277719603,0.5918588853706567,0.5015188138246507,0.588963897179991,0.6684266837556295,0.7605904378200946,2.0,0.2651285898258558,0.4567544687978589,-0.7142857142857144,3.0,-0.39085857393430096,-0.6694754980168041,1.0518124546771517
1.0,-0.6078814972330859,0.3829931067836933,-0.07225337517384478,0.4267874306421197,0.16872468849829989,-0.2546324318164585,1.0,-0.3774589145290307,-0.14748318554150872,0.1428571428571428,7.0,-0.7857001993530899,0.8884686631919582,-1.851778459502495
2.0,0.980655795066328,0.8568922778141075,-0.20425940313500945,0.7875211024046804,-0.7113197907729633,0.8231311685274657,2.0,-0.5751931046614802,-0.3756749461994573,-0.14285714285714302,2.0,0.398824676903277,-0.16181624809042577,1.1395192260769376
12.0,0.22141493064011467,-0.3529263275024198,0.7530788634606872,-0.1936481463451804,0.03190431724030478,0.13008188111898317,2.0,0.8445612374821259,0.8987355825383865,0.4285714285714284,4.0,0.793666302322066,-0.5485340031352167,0.8047364887878742
2.0,0.7940188735729465,0.6284373297447481,-0.6379646242794113,0.6168310156288308,-0.07648798615458574,0.5822300356184958,2.0,-0.8897275844866122,-0.820350357208137,0.4285714285714284,4.0,-0.39085857393430096,0.1199144271516529,1.096242512958571
9.0,0.5513101065614652,0.42639944962733667,0.1497743625169476,0.460932184377517,-1.620431094025779,0.48304837272563933,1.0,-0.14269170421641794,0.09272622969278069,0.1428571428571428,7.0,-0.7857001993530899,-0.7281295796961039,0.659489243709848
1.0,-2.102287994827082,-1.7305310646802308,-2.0752019525527134,-1.71042639655103,1.2989293869299465,-2.069154128889637,2.0,-1.271596234159058,-2.020253171683202,0.1428571428571428,7.0,-0.7857001993530899,2.3610179334916217,-2.1130487899128876
1.0,-1.281010595550075,-1.1293988816049996,-1.4597725404629425,-0.9662542831551502,0.12543367405768946,-1.3095694042190453,1.0,-1.1709356695667925,-1.4365751350992595,1.0,2.0,1.583349553159644,1.2880389027075534,-1.1554801193223394
5.0,0.7932754093016778,-0.22118876810263005,0.7732239216941015,-0.07610356791292165,-0.42776364618696594,0.5154611493562782,2.0,0.8445045593181449,0.8986955428533329,-0.4285714285714286,6.0,0.003983051484488037,0.24707850656890712,1.9186790818161354
9.0,-0.3602520537712259,-0.8938110472378175,-0.15594336356482574,-0.7148883452877071,-0.3501490417255863,-0.5078358245860684,2.0,-0.2588881166718261,-0.02267720515036823,0.4285714285714284,4.0,-0.39085857393430096,-0.0989042045191317,0.365088686434865
9.0,0.45976344651329437,0.3657648415007308,0.4034116463429575,0.4131686180245628,-1.2422531607338765,0.4444410101479813,2.0,0.18091224229612915,0.3859650917105209,0.714285714285714,1.0,0.793666302322066,-0.9830219513752769,0.4830131314445525
2.0,0.766784802489033,0.6432800184724722,-0.22336685882159987,0.6280951861697858,0.03190431724030478,0.6272186881508585,2.0,-0.562799543175305,-0.36048921488620966,0.714285714285714,1.0,0.003983051484488037,-0.290389321264817,0.936657821673416
9.0,2.2490371280361305,2.3581502842732776,1.8954846220306003,1.79407079657147,1.4652905709945772,2.3285605816845147,1.0,2.1480442845802847,1.7096570562829805,0.1428571428571428,7.0,0.793666302322066,0.5007480260376052,1.6615589750991142
9.0,0.5024264768094848,0.6843613887092874,0.7636517107549413,0.6591423629870892,0.032048771478658575,0.6166192212673862,2.0,0.6168591252578478,0.7333046147449076,0.1428571428571428,7.0,0.003983051484488037,-1.1543978836589694,0.03164561606913094
8.0,0.7955391861628502,0.8022658930154726,0.524595248161914,0.7472175209549479,0.5855553132550327,0.7953967426087881,1.0,0.25283382265569865,0.4465429264173059,-0.7142857142857144,3.0,-0.7857001993530899,-0.986264031647184,0.6539204587006292
1.0,-2.479706087624956,-2.410355319127901,-2.1715023459617258,-2.9454858488126394,1.0462953955158139,-2.515959263793042,2.0,-1.2712775318752143,-2.01150671857076,-0.14285714285714302,2.0,-0.7857001993530899,2.5745756629690884,-2.069259946036186
1.0,-0.4716521088969398,0.6596986963225044,-0.32779004375082166,0.6405263151392319,1.2240977762540344,-0.12353306584236204,2.0,-0.6572005888899697,-0.47975659072833593,1.0,2.0,0.398824676903277,0.9887194077912096,-1.8524655920721664
9.0,0.0004419791247253127,-0.18623709393434024,-0.38004200596914367,-0.04544462196391028,-1.5932195992345382,-0.10643147192751932,1.0,-0.5896037645183023,-0.3935028286519822,-0.14285714285714302,2.0,-0.39085857393430096,-0.24225820155537647,0.30911666657924036
1.0,-1.328659498421968,-0.9793471611295707,-0.7755858862638156,-0.8041457252201966,1.6400007364156117,-1.1985952804160327,1.0,-0.813270317307478,-0.6991447469823304,0.714285714285714,1.0,0.398824676903277,1.1431925053256244,-1.5865361080072664
9.0,1.7681410758335638,1.319142986341949,0.8522249117008658,1.1168910020680738,1.4829161983025398,1.5804445390754454,2.0,0.6039512435974339,0.7236357274328378,0.714285714285714,1.0,0.003983051484488037,0.36908073963694793,2.1155527192739427
1.0,-0.6193431638584537,0.45516904339314623,0.08969769452984734,0.4834328637194254,0.7179021288306127,0.05310369745382445,2.0,0.19122396635278294,-0.34089818206850137,0.1428571428571428,7.0,0.003983051484488037,1.022590826766518,-1.9394762919285657
9.0,0.4188823842346656,0.24529667552376017,0.18999021022882753,0.31685110495129537,0.07162912753864514,0.3539490045219435,2.0,-0.06294821489694377,0.16852037752721097,0.4285714285714284,4.0,0.003983051484488037,-0.7617038417194201,0.586797671817563
1.0,-1.1934895889346957,-0.8983208279590229,-0.7270804695449268,-0.7195409154655309,0.9371401948191322,-1.086276555460573,2.0,-0.7863400838670052,-0.6588906227331237,0.4285714285714284,4.0,0.003983051484488037,0.9639966181578962,-1.3958008837073401
6.0,1.3246555685793566,1.756400421426461,1.9829877305662573,1.4114272578347362,-1.0081724612228622,1.603291857310868,2.0,2.518121015561116,1.9100586800388795,0.2857142857142856,7.0,-1.1805418247718789,-0.1987345530765679,0.3384485683487965
8.0,1.0156471168447572,0.6955969348326629,0.8428328991086982,0.6676007714405937,-0.37334065660448473,0.9381643894480841,1.0,0.7341529448037796,0.8196950435428424,-0.4285714285714286,6.0,0.003983051484488037,-0.557473402796072,1.225948248923855
9.0,0.642646507250798,0.49874606788897885,0.6888445140602375,0.517320104549482,-1.2509113636219986,0.6336326233250462,2.0,0.5483292197267271,0.09061303297521482,0.4285714285714284,4.0,0.003983051484488037,-1.0623823341473988,0.6690417007138058
9.0,0.46317286950047004,0.29093085953481407,0.6329020551475704,0.3535643407162899,-1.0369300636726961,0.4550422122211126,1.0,0.5132035340381866,0.6546991603087176,0.4285714285714284,4.0,-0.39085857393430096,-1.0570967890896301,0.5431869264862685
1.0,-0.34056441520783903,0.391771890815254,0.33791775389930234,0.43371236888073217,1.660718579040761,-0.03574982554194211,1.0,0.09144492428445436,0.3084770015530286,0.714285714285714,1.0,0.003983051484488037,0.3026663676638887,-1.3396282855214694
6.0,1.3817099682874436,1.7380845604864477,2.1683978924569516,1.3993875966244598,-0.11761444987316522,1.6572400328103607,2.0,2.9261445315332946,2.119974219275988,1.0,2.0,-0.7857001993530899,-0.06319031221698419,0.4550569100254354
8.0,0.45536580260809306,0.04332431112502921,0.8462628372721709,0.15084157606185972,-0.057316251188029674,0.4039455858164292,2.0,0.8961530622985521,0.9349625585054812,-0.4285714285714286,6.0,-0.39085857393430096,-0.7678029058249285,0.8035736800614758
3.0,1.0411340157020177,1.6363681767499638,0.8893144275684085,1.3320692339200506,-0.923136540000235,1.2471499520582845,2.0,0.19122396635278294,0.7108027359550296,-1.0,5.0,-0.7857001993530899,-0.6632692913360237,0.0635400126406323
12.0,0.5241810014193018,0.9599808257191501,-0.17290327410519118,0.8627465558225718,-0.47136388215929514,0.5856144507734766,1.0,-0.5610175121267871,-0.358316638627432,0.714285714285714,1.0,0.003983051484488037,-0.3583902127464018,-0.02676020696255347
7.0,-1.2869166716262728,-0.6975260729814099,-0.4047638475053248,-0.5177260120813209,1.206162927414353,-1.036752510818511,1.0,-0.5406866872973334,-0.33372008244999185,-0.14285714285714302,2.0,0.398824676903277,1.1938853985513307,-1.9261222071433044
12.0,0.6022966183083844,0.9540678143891484,1.3972338954379002,0.8584605794931721,0.6096745927290871,0.8455362882190346,1.0,1.6034251458612077,1.3938530509953337,-0.14285714285714302,2.0,-1.1805418247718789,-0.6824671036000353,-0.14313100741818033
1.0,-1.562086642947373,-1.4363348564663747,-1.159554805462057,-1.3239740721443154,1.5540371505978283,-1.5305076126080017,1.0,-1.0151859920657587,-1.0493044261657276,0.1428571428571428,7.0,0.793666302322066,1.368579231509644,-1.4504887543940264
9.0,0.46415830161043675,0.32634638385631415,0.4741945105771478,0.3818640833079614,-0.7026615878848413,0.44472223771249,1.0,0.2831432482994181,0.47164329038439856,1.0,2.0,1.583349553159644,-1.0030260273285738,0.5301272140089056
1.0,0.02471921174463535,0.6540102366709187,0.16106697907735926,0.6362228345245854,0.5215464561892733,0.23884115330547254,2.0,-0.1697199229941368,0.06643300297145771,0.1428571428571428,7.0,0.398824676903277,-0.11232875825143251,-0.8210800330373152
9.0,0.3130719156366138,0.10392697585433902,0.5196990630523495,0.20127639572978379,-1.7116514458827792,0.2925553490207947,1.0,0.39270404094573497,0.560394914943995,-0.14285714285714302,2.0,-0.39085857393430096,-0.942515411076768,0.46760233591676736
7.0,-2.3633791225602234,-2.3280155356853034,-1.357048854890645,-2.7473683838758123,0.3789953300669783,-2.3096590849181964,1.0,-1.0476321699118092,-1.1172222091467372,0.1428571428571428,7.0,-0.7857001993530899,2.152417615010091,-2.068899300472733
2.0,0.9716559317451513,0.8904942056197959,-0.18323884236313384,0.8121592535197921,-0.8544893599586959,0.8308844792878762,2.0,-0.5607345123592619,-0.3579718681620744,-0.14285714285714302,2.0,-0.7857001993530899,-0.21012867409206343,1.0719944311931389
7.0,-2.4536893311711934,-2.512738239818912,-2.015721737494987,-3.236316846077099,1.9173724503672362,-2.510328862508336,2.0,-1.2552616969804555,-1.8202737138675993,0.4285714285714284,4.0,0.398824676903277,2.43304982937649,-1.9086581745190585
9.0,0.19637636527230226,0.05875027696379914,0.23884837972897127,0.1637317599838053,-0.43951406439227453,0.17043879309322885,2.0,0.031227973493337023,0.25488328286533596,1.0,2.0,1.188507927740855,-0.777982424346142,0.31668101534929477
9.0,-0.054791275365597455,-0.12792905017945272,0.11038968772114316,0.005231972937086315,-1.2036004692690458,-0.054547660193249865,2.0,-0.08956329101352568,0.1435090457885669,0.4285714285714284,4.0,0.003983051484488037,-0.553221157162577,0.016073700527452103
2.0,0.8416162144434759,0.6435551897607785,-0.35890150288645767,0.6283037787123587,-1.6287800753821824,0.6535501220995669,2.0,-0.6813388617888854,-0.511696761280837,0.4285714285714284,4.0,0.398824676903277,-0.08229190945288958,1.1306434704271113
1.0,-1.0918700869188591,-0.8640389503500521,-1.7583811989732716,-0.6843180286022329,2.0085928022242365,-1.1561536840458666,2.0,-1.2545679910240501,-1.8149479025201567,-0.14285714285714302,2.0,0.003983051484488037,1.3677706117753994,-1.0142268655895716
